customerid,recency,frequency,monetary_value,unique_products,first_purchase,last_purchase,avg_order_value,max_order_value,customer_lifetime_days,r_score,f_score,m_score,rfm_score,customer_segment,revenue_rank,cumulative_revenue,cumulative_revenue_share
15241,67,8,1756.44,82,2011-03-01 11:02:00,2011-10-04 09:05:00,219.555,395.33,217,3,5,4,12,Needs Attention,1035,6966219.520999987,0.7817192968883301
16359,7,9,1750.92,39,2011-01-12 10:49:00,2011-12-02 17:04:00,194.54666666666668,423.4,325,5,5,4,14,Champions,1036,6967970.440999987,0.7819157776261508
13564,144,3,1749.02,68,2010-12-06 17:26:00,2011-07-18 14:33:00,583.0066666666667,658.38,224,2,3,4,9,At-Risk High-Value,1037,6969719.460999986,0.7821120451541151
13808,6,5,1747.66,70,2011-09-04 12:07:00,2011-12-04 12:18:00,349.53200000000004,639.3000000000001,92,5,4,4,13,Champions,1038,6971467.120999986,0.7823081600687086
15067,78,3,1744.76,82,2011-03-02 12:10:00,2011-09-22 13:20:00,581.5866666666666,848.05,205,2,3,4,9,At-Risk High-Value,1039,6973211.880999986,0.7825039495577316
13157,49,4,1741.22,69,2011-02-14 14:03:00,2011-10-21 13:50:00,435.305,868.02,249,3,4,4,11,Needs Attention,1040,6974953.100999986,0.7826993418031273
14595,20,6,1740.6,94,2011-01-30 13:36:00,2011-11-20 12:12:00,290.09999999999997,1091.29,294,4,5,4,13,Champions,1041,6976693.700999985,0.7828946644747804
17930,36,5,1740.48,26,2011-04-14 15:46:00,2011-11-04 10:23:00,348.096,426.84000000000003,204,3,4,4,11,Needs Attention,1042,6978434.180999986,0.7830899736805479
17353,129,2,1740.0,5,2011-07-08 16:17:00,2011-08-02 17:19:00,870.0,870.0,26,2,3,4,9,At-Risk High-Value,1043,6980174.180999986,0.7832852290227726
17457,127,5,1737.7,14,2011-01-04 14:33:00,2011-08-05 12:48:00,347.54,385.8,213,2,4,4,10,At-Risk High-Value,1044,6981911.880999986,0.7834802262688554
14673,3,5,1736.4,39,2010-12-07 12:49:00,2011-12-06 14:31:00,347.28000000000003,389.13,365,5,4,4,13,Champions,1045,6983648.280999986,0.7836750776345102
17043,32,4,1735.18,100,2011-03-18 14:53:00,2011-11-07 15:33:00,433.795,768.85,235,4,4,4,12,Champions,1046,6985383.460999986,0.7838697920969937
16791,29,7,1721.78,218,2011-01-11 15:42:00,2011-11-10 19:12:00,245.96857142857144,486.96,304,4,5,4,13,Champions,1047,6987105.240999986,0.7840630028689108
17451,1,7,1721.4,83,2011-08-26 11:54:00,2011-12-08 15:02:00,245.91428571428574,470.55,105,5,5,4,14,Champions,1048,6988826.640999987,0.7842561709988567
14834,18,6,1720.3,43,2011-04-13 15:00:00,2011-11-22 10:30:00,286.71666666666664,421.90000000000003,223,4,5,4,13,Champions,1049,6990546.940999987,0.7844492156915172
15267,22,5,1717.36,8,2011-06-10 10:24:00,2011-11-17 15:59:00,343.472,1035.76,161,4,4,4,12,Champions,1050,6992264.300999987,0.7846419304699788
17162,29,10,1715.46,81,2011-02-07 12:27:00,2011-11-11 11:34:00,171.546,424.41,277,4,5,4,13,Champions,1051,6993979.760999987,0.7848344320385839
13763,63,1,1714.96,15,2011-10-07 15:13:00,2011-10-07 15:13:00,1714.96,1714.96,1,3,1,4,8,Needs Attention,1052,6995694.720999987,0.7850268774993321
17147,23,4,1714.59,68,2011-02-01 09:36:00,2011-11-17 12:32:00,428.64750000000004,563.61,290,4,4,4,12,Champions,1053,6997409.310999987,0.7852192814402661
14441,1,4,1712.89,43,2011-03-29 12:01:00,2011-12-09 09:07:00,428.2225,709.79,255,5,4,4,13,Champions,1054,6999122.200999986,0.7854114946144863
12405,149,1,1710.39,54,2011-07-14 08:52:00,2011-07-14 08:52:00,1710.39,1710.39,1,2,1,4,7,At-Risk High-Value,1055,7000832.590999986,0.7856034272494218
15947,83,1,1708.24,29,2011-09-18 10:46:00,2011-09-18 10:46:00,1708.24,1708.24,1,2,2,4,8,At-Risk High-Value,1056,7002540.830999986,0.7857951186205725
12407,50,5,1708.1200000000001,57,2011-03-20 13:21:00,2011-10-21 10:11:00,341.62399999999997,719.06,215,3,4,4,11,Needs Attention,1057,7004248.950999986,0.7859867965258374
16902,116,1,1706.88,43,2011-08-15 14:17:00,2011-08-15 14:17:00,1706.88,1706.88,1,2,2,4,8,At-Risk High-Value,1058,7005955.830999986,0.786178335283617
15240,45,5,1706.57,58,2011-02-01 08:23:00,2011-10-26 09:50:00,341.31399999999996,416.28000000000003,268,3,4,4,11,Needs Attention,1059,7007662.400999987,0.7863698392545254
16398,154,2,1705.8,75,2011-03-31 09:38:00,2011-07-08 15:16:00,852.9000000000001,1169.95,100,2,3,4,9,At-Risk High-Value,1060,7009368.200999986,0.786561256819334
17282,130,3,1703.41,79,2011-02-13 11:36:00,2011-08-01 14:29:00,567.8033333333334,741.85,170,2,4,4,10,At-Risk High-Value,1061,7011071.6109999865,0.7867524061885863
12843,66,8,1702.26,69,2011-03-20 14:38:00,2011-10-05 12:09:00,212.7825,444.45,199,3,5,4,12,Needs Attention,1062,7012773.870999986,0.7869434265097677
16007,48,4,1701.94,221,2011-05-08 13:32:00,2011-10-23 11:05:00,425.485,751.74,168,3,4,4,11,Needs Attention,1063,7014475.810999987,0.7871344109219206
13184,15,10,1701.29,138,2011-02-22 17:25:00,2011-11-25 12:02:00,170.129,365.02,276,4,5,4,13,Champions,1064,7016177.100999987,0.7873253223938594
17193,36,7,1699.3000000000002,17,2011-06-16 10:04:00,2011-11-04 12:47:00,242.75714285714284,760.74,142,3,5,4,12,Needs Attention,1065,7017876.400999987,0.7875160105565275
13824,33,5,1698.94,34,2011-02-02 13:07:00,2011-11-07 12:41:00,339.788,659.3000000000001,278,3,4,4,11,Needs Attention,1066,7019575.340999987,0.7877066583215387
16775,10,11,1695.66,84,2010-12-07 15:15:00,2011-11-29 15:22:00,154.15090909090907,231.9,358,5,5,4,14,Champions,1067,7021271.000999987,0.7878969380190082
12764,317,1,1693.88,45,2011-01-27 10:19:00,2011-01-27 10:19:00,1693.88,1693.88,1,1,1,4,6,At-Risk High-Value,1068,7022964.880999987,0.7880870179725069
14245,220,2,1693.45,107,2011-03-21 10:41:00,2011-05-04 08:40:00,846.725,1005.1,44,1,3,4,8,At-Risk High-Value,1069,7024658.330999987,0.7882770496732485
15549,77,3,1693.26,104,2011-01-27 15:38:00,2011-09-23 16:22:00,564.42,942.1,240,2,3,4,9,At-Risk High-Value,1070,7026351.590999987,0.7884670600530046
16813,8,10,1692.98,248,2011-05-19 13:28:00,2011-12-01 14:03:00,169.298,247.44,197,5,5,4,14,Champions,1071,7028044.570999987,0.7886570390123607
16671,28,3,1692.27,3,2011-06-28 11:20:00,2011-11-11 13:40:00,564.09,1382.88,137,4,4,4,12,Champions,1072,7029736.840999987,0.78884693829856
15380,9,5,1690.2600000000002,22,2010-12-09 15:01:00,2011-12-01 12:13:00,338.052,422.00000000000006,357,5,4,4,13,Champions,1073,7031427.100999987,0.7890366120311743
17152,195,3,1689.5,9,2011-03-21 16:20:00,2011-05-29 12:19:00,563.1666666666666,1155.6,69,1,4,4,9,At-Risk High-Value,1074,7033116.600999987,0.7892262004798459
12635,90,2,1689.18,96,2011-07-08 08:43:00,2011-09-11 11:04:00,844.5899999999999,1005.54,66,2,2,4,8,At-Risk High-Value,1075,7034805.780999986,0.7894157530194891
13162,122,4,1688.29,74,2011-01-09 10:43:00,2011-08-09 15:59:00,422.0725,753.26,213,2,4,4,10,At-Risk High-Value,1076,7036494.0709999865,0.789605205687147
13577,25,4,1687.6000000000001,61,2011-04-12 10:33:00,2011-11-14 15:19:00,421.9,493.8,217,4,4,4,12,Champions,1077,7038181.670999986,0.7897945809259621
16638,23,10,1680.72,92,2010-12-06 10:19:00,2011-11-17 11:09:00,168.072,528.27,347,4,5,4,13,Champions,1078,7039862.390999986,0.7899831841206656
13647,10,4,1678.1200000000001,65,2011-04-19 09:49:00,2011-11-30 12:00:00,419.53000000000003,472.04,226,5,4,4,13,Champions,1079,7041540.510999986,0.7901714955545128
13149,14,4,1676.06,76,2011-02-23 13:57:00,2011-11-25 13:09:00,419.015,543.4399999999999,275,4,4,4,12,Champions,1080,7043216.570999986,0.7903595758239894
17656,73,5,1674.69,67,2011-08-03 10:45:00,2011-09-27 13:04:00,334.938,614.64,56,2,4,4,10,At-Risk High-Value,1081,7044891.260999986,0.7905475023579379
16115,10,8,1667.97,169,2011-02-20 12:14:00,2011-11-30 11:32:00,208.49625,361.34,283,5,5,4,14,Champions,1082,7046559.230999986,0.7907346748022889
12912,3,5,1662.3,17,2011-10-30 11:35:00,2011-12-07 08:55:00,332.46,616.3199999999999,38,5,4,4,13,Champions,1083,7048221.5309999855,0.7909212109835418
12530,60,4,1662.28,51,2011-01-07 10:04:00,2011-10-11 12:34:00,415.57,440.63,278,3,4,4,11,Needs Attention,1084,7049883.810999986,0.7911077449204805
13012,9,8,1661.8400000000001,67,2011-02-18 09:43:00,2011-11-30 13:05:00,207.73000000000002,377.27000000000004,286,5,5,4,14,Champions,1085,7051545.650999986,0.7912942294825052
15214,2,8,1661.44,109,2011-04-11 09:46:00,2011-12-08 12:07:00,207.68,514.9300000000001,242,5,5,4,14,Champions,1086,7053207.090999986,0.7914806691582442
15024,10,10,1661.33,105,2010-12-07 13:20:00,2011-11-30 12:06:00,166.13299999999998,444.42,358,5,5,4,14,Champions,1087,7054868.420999986,0.7916670964902548
15332,366,4,1661.06,29,2010-12-05 12:00:00,2010-12-08 14:43:00,415.265,1145.06,4,1,4,4,9,At-Risk High-Value,1088,7056529.480999986,0.7918534935240225
12967,358,2,1660.9,19,2010-12-03 09:49:00,2010-12-16 19:10:00,830.45,1368.4,14,1,2,4,7,At-Risk High-Value,1089,7058190.380999986,0.792039872603276
14045,109,4,1659.75,4,2010-12-01 11:32:00,2011-08-22 15:27:00,414.9375,682.8,265,2,4,4,10,At-Risk High-Value,1090,7059850.130999986,0.7922261226344585
15953,15,8,1659.3799999999999,63,2010-12-05 15:15:00,2011-11-24 15:32:00,207.42249999999999,261.32,355,4,5,4,13,Champions,1091,7061509.510999986,0.7924123311458269
15826,56,3,1654.31,64,2011-05-13 10:44:00,2011-10-14 16:05:00,551.4366666666666,878.46,155,3,4,4,11,Needs Attention,1092,7063163.820999986,0.7925979707235256
14573,180,9,1653.42,127,2010-12-02 19:59:00,2011-06-13 11:15:00,183.71333333333334,413.1,193,1,5,4,10,At-Risk High-Value,1093,7064817.2409999855,0.7927835104292389
17284,60,6,1652.58,229,2011-01-07 14:31:00,2011-10-10 14:38:00,275.43,716.11,277,3,5,4,12,Needs Attention,1094,7066469.820999986,0.7929689558737526
16711,3,5,1651.03,18,2010-12-17 12:43:00,2011-12-06 16:32:00,330.206,445.56,355,5,4,4,13,Champions,1095,7068120.850999986,0.7931542273839097
14837,90,4,1649.5,96,2011-05-22 12:49:00,2011-09-11 10:58:00,412.375,492.26,112,2,4,4,10,At-Risk High-Value,1096,7069770.350999986,0.7933393272040246
13750,54,5,1647.26,20,2011-01-07 11:49:00,2011-10-17 12:16:00,329.452,363.36,284,3,4,4,11,Needs Attention,1097,7071417.610999986,0.7935241756609401
12657,11,4,1643.18,35,2011-09-22 11:40:00,2011-11-28 15:47:00,410.795,618.44,68,5,4,4,13,Champions,1098,7073060.790999985,0.7937085662777429
15002,116,4,1641.76,93,2010-12-07 13:16:00,2011-08-16 10:44:00,410.44,631.65,252,2,4,4,10,At-Risk High-Value,1099,7074702.550999985,0.7938927975482319
13627,59,5,1638.47,84,2010-12-17 09:52:00,2011-10-11 14:20:00,327.694,421.08,299,3,4,4,11,Needs Attention,1100,7076341.020999985,0.7940766596290221
12398,46,1,1635.6599999999999,85,2011-10-25 10:27:00,2011-10-25 10:27:00,1635.6599999999999,1635.6599999999999,1,3,1,4,8,Needs Attention,1101,7077976.680999985,0.7942602063836562
15122,114,3,1633.78,65,2011-02-15 09:59:00,2011-08-17 16:48:00,544.5933333333334,703.17,184,2,3,4,9,At-Risk High-Value,1102,7079610.460999985,0.7944435421727483
14164,71,2,1631.77,28,2011-09-20 12:18:00,2011-09-30 12:24:00,815.885,1273.77,11,3,3,4,10,Needs Attention,1103,7081242.230999985,0.7946266524082551
17673,2,6,1629.12,118,2011-01-23 15:16:00,2011-12-08 12:50:00,271.52,402.41999999999996,319,5,5,4,14,Champions,1104,7082871.350999985,0.7948094652721203
12377,315,2,1628.12,72,2010-12-20 09:37:00,2011-01-28 15:45:00,814.06,1001.52,40,1,2,4,7,At-Risk High-Value,1105,7084499.470999985,0.7949921659202713
16515,52,5,1627.13,89,2011-02-01 13:09:00,2011-10-18 13:10:00,325.42600000000004,376.78000000000003,260,3,4,4,11,Needs Attention,1106,7086126.600999985,0.7951747554748657
14759,5,3,1625.97,92,2011-04-21 10:55:00,2011-12-05 12:03:00,541.99,755.12,229,5,3,4,12,Loyal Customers,1107,7087752.570999985,0.7953572148592319
16987,3,7,1625.05,74,2011-05-18 15:55:00,2011-12-06 17:26:00,232.15,381.65,203,5,5,4,14,Champions,1108,7089377.620999984,0.7955395710051413
13425,108,3,1624.21,66,2011-02-18 08:34:00,2011-08-23 17:13:00,541.4033333333333,773.08,187,2,3,4,9,At-Risk High-Value,1109,7091001.830999984,0.795721832889851
15172,9,5,1624.05,106,2011-04-17 11:56:00,2011-12-01 11:51:00,324.81,376.1,228,5,4,4,13,Champions,1110,7092625.880999984,0.7959040768200464
14937,57,3,1621.88,33,2011-08-01 14:16:00,2011-10-14 12:29:00,540.6266666666667,759.56,74,3,3,4,10,Needs Attention,1111,7094247.760999984,0.7960860772421426
17101,10,4,1621.73,28,2011-06-14 14:49:00,2011-11-29 13:57:00,405.4325,669.1500000000001,168,5,4,4,13,Champions,1112,7095869.490999985,0.796268060831882
14178,9,7,1620.93,191,2011-06-10 12:51:00,2011-12-01 12:01:00,231.5614285714286,420.12,174,5,5,4,14,Champions,1113,7097490.420999984,0.7964499546490499
16801,163,4,1619.73,72,2011-03-11 13:56:00,2011-06-29 15:33:00,404.9325,751.9,111,2,4,4,10,At-Risk High-Value,1114,7099110.150999985,0.7966317138073613
18161,15,5,1618.69,49,2011-01-24 11:56:00,2011-11-24 16:40:00,323.738,462.0,305,4,4,4,12,Champions,1115,7100728.840999985,0.7968133562613302
14336,17,4,1614.91,77,2011-03-08 16:48:00,2011-11-23 11:40:00,403.7275,534.4200000000001,260,4,4,4,12,Champions,1116,7102343.750999985,0.7969945745399004
16992,11,5,1614.31,84,2011-02-28 10:37:00,2011-11-29 11:50:00,322.86199999999997,427.51,275,5,4,4,13,Champions,1117,7103958.060999985,0.7971757254890423
15791,44,2,1612.69,66,2011-05-19 15:15:00,2011-10-27 10:14:00,806.345,1223.24,161,3,3,4,10,Needs Attention,1118,7105570.750999985,0.7973566946487276
14312,47,6,1611.59,74,2011-01-06 16:35:00,2011-10-24 09:46:00,268.59833333333336,564.4,291,3,5,4,12,Needs Attention,1119,7107182.340999985,0.7975375403711277
13614,24,4,1610.46,171,2011-01-13 12:37:00,2011-11-15 14:47:00,402.615,589.23,307,4,4,4,12,Champions,1120,7108792.800999985,0.7977182592897709
14918,116,2,1610.15,39,2011-07-08 12:50:00,2011-08-16 11:50:00,805.075,844.73,39,2,3,4,9,At-Risk High-Value,1121,7110402.950999985,0.7978989434215429
12868,186,6,1607.0600000000002,72,2010-12-01 12:50:00,2011-06-07 10:42:00,267.84333333333336,437.52000000000004,188,1,5,4,10,At-Risk High-Value,1122,7112010.010999985,0.7980792808067588
16817,3,9,1604.75,73,2010-12-06 14:19:00,2011-12-07 11:03:00,178.30555555555554,244.20000000000002,366,5,5,4,14,Champions,1123,7113614.760999985,0.7982593589736756
12947,144,6,1603.99,83,2010-12-01 16:21:00,2011-07-19 10:06:00,267.33166666666665,429.57,230,2,5,4,11,At-Risk High-Value,1124,7115218.750999985,0.7984393518566498
16466,34,7,1603.46,103,2011-02-20 11:39:00,2011-11-06 11:35:00,229.06571428571428,359.42,259,3,5,4,12,Needs Attention,1125,7116822.210999985,0.7986192852652956
14719,2,5,1602.13,177,2011-04-04 14:17:00,2011-12-08 12:43:00,320.42600000000004,406.42,248,5,4,4,13,Champions,1126,7118424.340999985,0.7987990694270419
14587,19,9,1601.14,170,2011-01-12 13:16:00,2011-11-21 11:34:00,177.90444444444444,220.85,313,4,5,4,13,Champions,1127,7120025.480999985,0.7989787424952314
15660,25,9,1600.86,55,2010-12-09 09:49:00,2011-11-14 16:58:00,177.87333333333333,372.16,341,4,5,4,13,Champions,1128,7121626.340999985,0.799158384143021
16496,9,3,1599.52,92,2011-01-27 09:42:00,2011-12-01 10:31:00,533.1733333333333,736.7,309,5,4,4,13,Champions,1129,7123225.860999985,0.7993378754217539
13850,129,1,1595.48,93,2011-08-02 14:04:00,2011-08-02 14:04:00,1595.48,1595.48,1,2,1,4,7,At-Risk High-Value,1130,7124821.340999985,0.7995169133490027
17837,42,8,1593.38,110,2011-06-29 16:44:00,2011-10-28 16:13:00,199.1725,499.83,121,3,5,4,12,Needs Attention,1131,7126414.720999985,0.7996957156232521
16332,28,7,1593.2,125,2011-02-07 14:16:00,2011-11-11 14:22:00,227.6,469.02,278,4,5,4,13,Champions,1132,7128007.920999985,0.7998744976986731
16676,34,4,1592.1200000000001,75,2011-01-06 13:00:00,2011-11-06 12:01:00,398.03,493.62,304,3,4,4,11,Needs Attention,1133,7129600.040999985,0.8000531585811231
14970,68,4,1592.06,24,2011-01-27 12:23:00,2011-10-02 13:44:00,398.015,472.31,249,3,4,4,11,Needs Attention,1134,7131192.100999985,0.8002318127306302
15611,10,13,1591.45,23,2011-01-09 11:32:00,2011-11-30 12:36:00,122.41923076923078,385.47,326,5,5,4,14,Champions,1135,7132783.550999985,0.8004103984285518
18178,129,4,1590.81,80,2010-12-10 12:42:00,2011-08-03 09:30:00,397.7025,490.87,236,2,4,4,10,At-Risk High-Value,1136,7134374.360999985,0.8005889123084164
14442,205,2,1589.82,58,2011-01-27 09:33:00,2011-05-19 11:36:00,794.9100000000001,914.24,113,1,3,4,8,At-Risk High-Value,1137,7135964.180999985,0.8007673150947244
12393,72,4,1582.6000000000001,47,2011-01-11 09:47:00,2011-09-28 15:41:00,395.65,521.5,261,3,4,4,11,Needs Attention,1138,7137546.780999985,0.8009449076835777
15532,25,4,1580.93,205,2010-12-16 16:45:00,2011-11-14 14:51:00,395.2325,545.34,333,4,4,4,12,Champions,1139,7139127.710999984,0.8011223128721889
12607,60,1,1579.51,101,2011-10-10 16:06:00,2011-10-10 16:06:00,1579.51,1579.51,1,3,1,4,8,Needs Attention,1140,7140707.220999984,0.8012995587144862
13814,92,2,1579.12,37,2011-07-25 13:54:00,2011-09-08 13:48:00,789.56,961.58,45,2,2,4,8,At-Risk High-Value,1141,7142286.340999984,0.8014767607926552
16889,195,3,1578.67,112,2011-01-07 10:47:00,2011-05-29 11:05:00,526.2233333333332,705.56,143,1,4,4,9,At-Risk High-Value,1142,7143865.010999984,0.8016539123737528
13186,40,3,1575.89,69,2011-08-03 09:09:00,2011-10-31 11:40:00,525.2966666666667,988.34,90,3,3,4,10,Needs Attention,1143,7145440.900999984,0.8018307519951658
13634,33,5,1575.16,156,2011-01-16 15:30:00,2011-11-06 13:40:00,315.032,588.51,294,3,4,4,11,Needs Attention,1144,7147016.060999984,0.8020075096991076
13659,206,2,1573.2,92,2011-01-23 12:08:00,2011-05-18 12:37:00,786.6,1045.4,116,1,2,4,7,At-Risk High-Value,1145,7148589.260999984,0.8021840474602502
17671,16,4,1572.71,40,2010-12-09 14:27:00,2011-11-24 12:21:00,393.1775,474.16,350,4,4,4,12,Champions,1146,7150161.970999984,0.8023605302356929
16283,6,5,1570.81,117,2011-05-15 13:37:00,2011-12-04 12:08:00,314.162,743.79,203,5,4,4,13,Champions,1147,7151732.780999984,0.8025367998012791
12865,26,2,1568.23,86,2011-08-08 10:11:00,2011-11-13 14:31:00,784.115,981.38,98,4,2,4,10,Recent High-Value,1148,7153301.010999984,0.8027127798503235
15906,20,7,1567.69,113,2011-03-29 13:28:00,2011-11-20 12:24:00,223.95571428571427,590.49,236,4,5,4,13,Champions,1149,7154868.7009999845,0.8028886993028823
15111,29,3,1567.48,70,2010-12-02 11:45:00,2011-11-10 16:58:00,522.4933333333333,949.3000000000001,344,4,3,4,11,Loyal Customers,1150,7156436.180999985,0.8030645951901413
17085,123,5,1566.65,115,2010-12-12 12:24:00,2011-08-08 14:15:00,313.33000000000004,452.99,240,2,4,4,10,At-Risk High-Value,1151,7158002.830999985,0.8032403979383577
17204,175,4,1564.56,44,2011-03-21 12:42:00,2011-06-17 14:46:00,391.14000000000004,788.9100000000001,89,2,4,4,10,At-Risk High-Value,1152,7159567.390999985,0.8034159661557319
18239,219,5,1561.6100000000001,80,2010-12-02 17:48:00,2011-05-05 12:38:00,312.322,466.71,154,1,4,4,9,At-Risk High-Value,1153,7161129.000999985,0.80359120333675
14038,78,3,1560.38,64,2011-05-16 14:05:00,2011-09-22 13:37:00,520.1266666666667,716.32,129,2,3,4,9,At-Risk High-Value,1154,7162689.380999985,0.8037663024924401
16394,57,5,1555.34,61,2011-02-23 10:58:00,2011-10-14 09:48:00,311.068,313.8,233,3,4,4,11,Needs Attention,1155,7164244.720999985,0.803940836080932
13313,22,5,1555.32,47,2011-01-04 10:00:00,2011-11-17 16:48:00,311.064,324.3,318,4,4,4,12,Champions,1156,7165800.040999985,0.8041153674251096
16369,18,3,1553.66,91,2011-05-27 09:39:00,2011-11-21 16:25:00,517.8866666666667,701.97,179,4,4,4,12,Champions,1157,7167353.700999985,0.8042897124912021
15620,57,3,1553.18,92,2010-12-16 14:34:00,2011-10-14 12:41:00,517.7266666666666,678.17,302,3,3,4,10,Needs Attention,1158,7168906.880999985,0.8044640036937519
15117,15,5,1551.78,63,2011-05-08 12:38:00,2011-11-25 08:12:00,310.356,526.3,201,4,4,4,12,Champions,1159,7170458.660999985,0.8046381377943023
13320,78,4,1548.7,77,2011-05-10 10:29:00,2011-09-22 18:07:00,387.175,567.55,136,2,4,4,10,At-Risk High-Value,1160,7172007.360999986,0.8048119262704537
14229,52,3,1547.2,29,2011-01-10 12:03:00,2011-10-19 10:04:00,515.7333333333332,785.0699999999999,282,3,3,4,10,Needs Attention,1161,7173554.560999986,0.8049855464230342
14704,11,9,1546.91,288,2011-06-12 13:59:00,2011-11-28 12:51:00,171.8788888888889,615.07,169,5,5,4,14,Champions,1162,7175101.470999986,0.8051591340330578
16790,4,6,1545.6200000000001,88,2011-11-02 11:23:00,2011-12-06 11:53:00,257.60333333333335,664.21,35,5,5,4,14,Champions,1163,7176647.090999986,0.8053325768848103
13397,73,5,1544.13,28,2011-01-04 13:50:00,2011-09-28 10:56:00,308.826,378.7,267,2,4,4,10,At-Risk High-Value,1164,7178191.220999986,0.8055058525351492
15701,2,4,1542.14,193,2011-08-21 12:36:00,2011-12-07 14:39:00,385.53499999999997,857.0,109,5,4,4,13,Champions,1165,7179733.360999986,0.8056789048762172
12818,262,1,1542.08,14,2011-03-23 12:06:00,2011-03-23 12:06:00,1542.08,1542.08,1,1,1,4,6,At-Risk High-Value,1166,7181275.440999986,0.8058519504843425
16365,18,9,1540.42,45,2010-12-07 17:19:00,2011-11-22 11:24:00,171.1577777777778,396.65,350,4,5,4,13,Champions,1167,7182815.860999986,0.8060248098143826
17159,22,3,1538.88,96,2011-06-21 09:49:00,2011-11-18 10:52:00,512.96,612.21,151,4,4,4,12,Champions,1168,7184354.7409999855,0.8061974963322234
13849,52,2,1537.95,97,2011-06-22 10:11:00,2011-10-19 10:59:00,768.9749999999999,944.37,120,3,2,4,9,Needs Attention,1169,7185892.690999986,0.8063700784894502
